288,952592,2018-04-22 13:30:01
289,952508,2018-04-22 13:45:02
290,954162,2018-04-22 14:00:02
291,957014,2018-04-22 14:15:01
292,955340,2018-04-22 14:30:01
293,955345,2018-04-22 14:45:01
294,954681,2018-04-22 15:00:01
295,955609,2018-04-22 15:15:02
296,956268,2018-04-22 15:30:01
297,955267,2018-04-22 15:45:02
298,957415,2018-04-22 16:00:02
299,955801,2018-04-22 16:15:01
300,957062,2018-04-22 16:30:01
301,957823,2018-04-22 16:45:02
302,957232,2018-04-22 17:00:01
303,961750,2018-04-22 17:15:02
304,959667,2018-04-22 17:30:02
305,961611,2018-04-22 17:45:01
306,962375,2018-04-22 18:00:02
307,963444,2018-04-22 18:15:01
308,960706,2018-04-22 18:30:02
309,958216,2018-04-22 18:45:01
310,961114,2018-04-22 19:00:02
311,960749,2018-04-22 19:15:02
312,964032,2018-04-22 19:30:02
313,962739,2018-04-22 19:45:01
314,963503,2018-04-22 20:00:02
315,964800,2018-04-22 20:15:02
316,967063,2018-04-22 20:30:02
317,967341,2018-04-22 20:45:02
318,964806,2018-04-22 21:00:02
319,951557,2018-04-22 21:15:01
320,954419,2018-04-22 21:30:01
321,956609,2018-04-22 21:45:01
322,958132,2018-04-22 22:00:02
323,957017,2018-04-22 22:15:02
324,960129,2018-04-22 22:30:01
325,959328,2018-04-22 22:45:02
326,958491,2018-04-22 23:00:01
327,963350,2018-04-22 23:15:02
328,963444,2018-04-22 23:30:02
329,964301,2018-04-22 23:45:02
330,967506,2018-04-23 0:00:01
331,965556,2018-04-23 0:15:02
332,964779,2018-04-23 0:30:02
333,963861,2018-04-23 0:45:02
334,963574,2018-04-23 1:00:02
335,965227,2018-04-23 1:15:01
336,962719,2018-04-23 1:30:02
337,958750,2018-04-23 1:45:01
338,960455,2018-04-23 2:00:01
339,961571,2018-04-23 2:15:01
340,962804,2018-04-23 2:30:02
341,963077,2018-04-23 2:45:01
342,962004,2018-04-23 3:00:02
343,961722,2018-04-23 3:15:01
344,964003,2018-04-23 3:30:02
345,963118,2018-04-23 3:45:02
346,965005,2018-04-23 4:00:02
347,957416,2018-04-23 4:15:01
348,961799,2018-04-23 4:30:02
349,960927,2018-04-23 4:45:02
350,957068,2018-04-23 5:00:02
351,958233,2018-04-23 5:15:02
352,959324,2018-04-23 5:30:02
353,959553,2018-04-23 5:45:02
354,958865,2018-04-23 6:00:02
355,959405,2018-04-23 6:15:01
356,961861,2018-04-23 6:30:02
357,961192,2018-04-23 6:45:02
358,962037,2018-04-23 7:00:02
359,961502,2018-04-23 7:15:01
360,957671,2018-04-23 7:30:01
361,958469,2018-04-23 7:45:01
362,956292,2018-04-23 8:00:02
363,950144,2018-04-23 8:15:01
364,951757,2018-04-23 8:30:02
365,951529,2018-04-23 8:45:02
366,951000,2018-04-23 9:00:02
367,950097,2018-04-23 9:15:01
368,954836,2018-04-23 9:30:02
